"character_id","costume_id","model_preset","label","skill_ids"
"0x9a","0x0","1","Gogeta (Super Saiyan Blue) - Metamoran Clothes 2","1544, 1543, 1540, 593, 6540, 5510, 10160, 21081, 65535"
"0x9a","0x0","0","Gogeta (Super Saiyan Blue) - Metamoran Clothes 1","1540, 1543, 1541, 1542, 6540, 6541, 10510, 21081, 65535"
"0x9b","0x0","1","Broly (Full Power) (Super Saiyan) - Battle Armor","1550, 1551, 544, 538, 6550, 5400, 11550, 21550, 65535"
"0x9b","0x3","0","Broly (Full Power) (Super Saiyan) - Battle Armor 2","1550, 1551, 1552, 598, 6550, 5402, 11550, 21550, 65535"
"0x9b","0x0","0","Broly (Full Power) (Super Saiyan) - Battle Armor 1","1550, 1551, 1552, 593, 6550, 5400, 11550, 21550, 65535"
"0x9c","0x0","1","Ribrianne - Ribrianne's Clothes 2","1560, 1562, 1565, 1564, 6560, 6561, 11560, 21560, 65535"
"0x9c","0x0","0","Ribrianne - Ribrianne's Clothes","1560, 1562, 1563, 1564, 6560, 6561, 11560, 21560, 65535"
"0x9d","0x0","0","Vegeta (Super Saiyan Blue Evolution) - Battle Armor 1","1570, 1571, 1572, 1573, 6572, 6570, 11570, 21081, 65535"
"0x9d","0x1","0","Vegeta (Super Saiyan Blue Evolution) - Battle Armor 2","1570, 1571, 1572, 1573, 5810, 6570, 11570, 21081, 65535"
"0x9e","0x0","0","Vegeta (Super Saiyan God) - Battle Armor","1580, 1581, 1582, 599, 6580, 5810, 10160, 21081, 65535"
"0xc9","0x0","1","Goku (Ultra Instinct -Sign-) - Turtle Gi (Festival)","2011, 2010, 2012, 1511, 7010, 6511, 11510, 21510, 65535"
"0xc9","0x0","0","Goku (Ultra Instinct -Sign-) - Turtle Gi 1","2011, 2010, 1514, 1511, 7010, 6511, 12010, 21510, 65535"
"0xc9","0x1","0","Goku (Ultra Instinct -Sign-) - Whis Symbol Gi","2011, 2010, 1514, 1511, 7010, 6511, 12010, 21510, 65535"
"0xc9","0x3","0","Goku (Ultra Instinct -Sign-) - Turtle Gi 3","2011, 2010, 1514, 1511, 7010, 6511, 12010, 21510, 65535"
"0xca","0x0","2","Dyspo - Pride Trooper Uniform (Festival)","2022, 2021, 97, 593, 7020, 5050, 10190, 21081, 27020"
"0xca","0x0","1","Dyspo - Pride Trooper Uniform","2020, 2021, 97, 593, 7020, 5050, 10190, 21081, 65535"
"0xca","0x0","0","Dyspo - Pride Trooper Uniform","2020, 2021, 97, 593, 7020, 5050, 10190, 21081, 27020"
"0xcb","0x2","0","Vegeta (GT) - Swim Trunks","2030, 2031, 2032, 599, 5170, 5812, 10160, 21081, 65535"
"0xcb","0x1","0","Vegeta (GT) - Street Clothes 2","2030, 2031, 2032, 599, 5170, 5812, 10160, 21081, 25161"
"0xcb","0x0","0","Vegeta (GT) - Street Clothes 1","2030, 2031, 2032, 599, 5170, 5812, 10160, 21081, 25161"
"0xcc","0x0","0","Semi-Perfect Cell - Second Form","2041, 2040, 160, 123, 7040, 5240, 10310, 21080, 65535"
"0xce","0x0","1","Gamma 1 - Gamma 1's Clothes 2","2062, 2060, 834, 593, 7060, 6325, 10331, 22060, 65535"
"0xce","0x0","0","Gamma 1 - Gamma 1's Clothes 1","2061, 2060, 834, 593, 7060, 6325, 10331, 22060, 65535"
"0xce","0x0","2","Gamma 1 - Gamma 1's Clothes 3","2061, 2060, 2063, 593, 7060, 6325, 10331, 22060, 65535"
"0xcf","0x0","0","Gamma 2 - Gamma 2's Clothes","2071, 2070, 2072, 593, 7070, 5271, 10331, 22070, 65535"
"0xcf","0x0","1","Gamma 2 - Gamma 2's Clothes 2","2074, 2070, 2072, 593, 7070, 5271, 10331, 22070, 65535"
"0xd0","0x0","0","Gohan (Super) - Demon Clothes","2080, 2081, 2082, 593, 7080, 7081, 12080, 21083, 27080"
"0xd1","0x0","0","Gohan (Beast) - Demon Clothes 1","2090, 2092, 2091, 2093, 7090, 5092, 12090, 21080, 65535"
"0xd1","0x4","0","Gohan (Beast) - Demon Clothes 5","2103, 2092, 2091, 593, 7090, 5092, 10091, 21080, 65535"
"0xd1","0x0","1","Gohan (Beast) - Demon Clothes 2","2094, 2092, 2091, 2093, 7090, 5092, 12090, 21080, 65535"
"0xd1","0x0","2","Gohan (Beast) - Demon Clothes 3","2090, 2092, 2091, 2093, 7091, 7080, 10000, 21080, 65535"
"0xd1","0x1","0","Gohan (Beast) - Demon Clothes 4","2103, 2092, 2091, 593, 7090, 5092, 10091, 21080, 65535"
"0xd1","0x2","0","Gohan (Beast) - Turtle Gi","2090, 2092, 801, 593, 7090, 5092, 12080, 21080, 65535"
"0xd1","0x3","0","Gohan (Beast) - Great Saiyaman Suit","2090, 342, 2091, 82, 7090, 5092, 10341, 21080, 65535"
"0xd2","0x0","0","Piccolo (Super) - Demon Clothes 1","2100, 2101, 596, 593, 7101, 7100, 12100, 21083, 27100"
"0xd2","0x0","1","Piccolo (Super) - Demon Clothes 2","2102, 2101, 2104, 593, 7101, 7100, 12100, 21083, 27100"
"0xd3","0x0","0","Orange Piccolo - Demon Clothes 1","2110, 861, 2111, 593, 7110, 5013, 10091, 21082, 65535"
"0xd3","0x1","0","Orange Piccolo - Demon Clothes 2","2110, 861, 2111, 593, 7110, 5013, 10091, 21082, 65535"
"0xd4","0x0","0","Cell Max - 0","2120, 2121, 65535, 65535, 7120, 65535, 12122, 65535, 65535"
"0xd5","0x0","0","Android 18 (Super) - Tracksuit 1","2130, 2131, 302, 593, 7130, 5301, 10300, 21080, 65535"
"0xd5","0x0","1","Android 18 (Super) - Tracksuit 2","2830, 2131, 302, 599, 5280, 5013, 10341, 21080, 65535"
"0xd6","0x2","0","Videl (Super) - Casual Clothes","2140, 0, 2142, 599, 7140, 5013, 10420, 21083, 65535"
"0xd6","0x0","1","Videl (Super) - Videl (DB Super)'s Clothes 2","2140, 2141, 2143, 593, 7140, 5340, 10050, 21083, 65535"
"0xd6","0x0","0","Videl (Super) - Dress","2140, 2141, 2142, 593, 7140, 5340, 10050, 21083, 65535"
"0xd7","0x0","0","Cell Max - 0","65535, 2121, 65535, 65535, 7120, 65535, 12122, 65535, 65535"
"0xd8","0x0","0","Broly - Broly's Clothes 1","2160, 2161, 1555, 2162, 7160, 5400, 10400, 21550, 27160"
"0xd8","0x1","0","Broly - Broly's Clothes 2","2160, 2161, 1553, 2162, 7160, 5400, 10400, 21550, 27161"
"0xd9","0x1","0","Vegeta (Super Saiyan God) - Battle Armor 2","2170, 2171, 1582, 599, 7170, 5810, 10160, 21082, 65535"
"0xd9","0x0","0","Vegeta (Super Saiyan God) - Battle Armor 1","2170, 2171, 1582, 599, 7170, 5810, 10160, 21082, 65535"
"0xda","0x0","0","Goku Black (Super Saiyan Rosé) - Dark Gi","2180, 2181, 1392, 599, 7180, 6392, 10130, 21084, 65535"
"0xdb","0x0","0","Broly - 0","2160, 2161, 1555, 2162, 7160, 5400, 10400, 21550, 27160"
"0xdd","0x0","0","God of Destruction Belmod - God of Destruction Belmod's Clothes","2210, 2211, 31, 599, 7210, 5013, 10240, 22210, 65535"
"0xde","0x0","0","Jiren (Full Power) - Pride Trooper Uniform","1151, 596, 166, 593, 7220, 6150, 10331, 21080, 65535"
"0xdf","0x0","0","Goku (Daima) (Mini) - Turtle Gi (Daima)","2230, 2231, 33, 593, 7230, 5050, 10341, 21081, 65535"
"0xe0","0x0","0","Goku (Daima) (Super Saiyan 4) - Turtle Gi (Daima)","2240, 2241, 31, 599, 7240, 5016, 10340, 21080, 65535"
"0xe1","0x0","0","Vegeta (Daima) (Super Saiyan 3) - Battle Armor (Daima)","2250, 2251, 1571, 598, 7250, 5050, 11510, 21081, 65535"
"0xe2","0x0","0","Broly (Super) (Wrath) - Battle Armor","2260, 1551, 1552, 593, 7260, 7160, 12260, 21550, 27260"
"0xe3","0x0","0","Golden Frieza - Golden Frieza","2270, 2271, 821, 598, 7270, 5240, 10101, 21083, 65535"
"0xe6","0x0","0","Broly (Super) - 0","65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 27260"
"0xe7","0x0","0","Broly (Super) - 0","2260, 1551, 1552, 593, 7260, 7160, 12260, 21550, 27260"
"0xfa","0x2","0","Trunks (Future) - Battle Armor 2","270, 271, 261, 593, 5260, 5050, 10260, 21080, 27500"
"0xfa","0x3","0","Trunks (Future) - Battle Armor 3","597, 160, 262, 593, 5260, 5261, 10101, 21080, 27501"
"0xfa","0x4","0","Trunks (Future) - Battle Armor 4","62, 597, 262, 16, 5260, 6320, 10331, 21080, 25860"
"0xfa","0x0","0","Trunks (Future) - Capsule Corp. Clothes 3","271, 260, 261, 592, 5261, 5013, 10260, 21080, 27501"
"0xfa","0x1","0","Trunks (Future) - Capsule Corp. Clothes 4","62, 260, 261, 593, 5261, 5270, 10340, 21080, 27501"
"0xfa","0x6","0","Trunks (Future) - Capsule Corp. Clothes 7","260, 160, 262, 593, 5260, 5261, 10331, 21080, 25008"
"0xfa","0x3c","0","Announcer Trunks - Announcer Clothes","260, 52, 261, 593, 5013, 5261, 10331, 21080, 65535"
"0xfa","0x5","0","Trunks (Future) - Capsule Corp. Clothes 6","270, 62, 262, 16, 5261, 5013, 10101, 21080, 25008"
"0xfb","0x0","0","Vegeta - Battle Armor 9","390, 164, 812, 599, 5161, 5050, 10160, 21081, 27510"
"0xfc","0x6","0","Gohan (Youth) - Demon Clothes 5","62, 70, 52, 592, 5011, 5000, 10160, 21080, 25007"
"0xfc","0x9","0","Gohan (Youth) - Qipao","861, 595, 52, 592, 5013, 5050, 10341, 21080, 25007"
"0xfc","0xa","0","Gohan (Youth) - Turtle Gi","0, 70, 52, 593, 5072, 5011, 10000, 21080, 27521"
"0xfc","0x5","0","Gohan (Youth) - Battle Armor 3","0, 80, 14, 593, 5013, 5000, 10000, 21080, 25007"
"0xfc","0x4","0","Gohan (Youth) - Battle Armor 2","0, 596, 71, 593, 5072, 5000, 10340, 21080, 27521"
"0xfc","0x7","0","Gohan (Youth) - Demon Clothes 6","0, 70, 52, 593, 5011, 5000, 10341, 21080, 25007"
"0xfc","0x3","0","Gohan (Youth) - Battle Armor 1","62, 595, 71, 593, 5013, 5050, 10000, 21080, 27520"
"0xfd","0x1","0","Videl (Super) - Space Waitress Outfit","2140, 342, 341, 124, 7140, 5340, 10050, 21083, 65535"
"0xfe","0x2","0","Android 18 (Super) - Casual Clothes","2130, 2131, 302, 593, 7130, 5302, 10300, 21080, 65535"
"0xfe","0x1","0","Android 18 (Super) - Tracksuit 3","2130, 597, 301, 599, 7130, 5050, 10280, 21080, 65535"
"0xff","0x0","0","Golden Cooler - Golden Form","247, 2550, 850, 593, 7550, 5013, 10840, 21082, 65535"
"0x100","0x0","0","Vegito (Super Saiyan God) - Gi 1","2562, 2560, 2561, 2563, 7561, 7560, 12560, 21080, 65535"
"0x100","0x1","0","Vegito (Super Saiyan God) - Gi 2","2564, 2560, 1410, 593, 7561, 5390, 10390, 21080, 65535"
"0x100","0x2","0","Vegito (Super Saiyan God) - Time Patroller Gi","1588, 1587, 2561, 2563, 6583, 7560, 12560, 21080, 65535"
"0x101","0x0","0","Goku (Super Saiyan 4 Limit Breaker) - Time Patroller Gi 1","2570, 2571, 30, 2093, 7570, 7571, 10101, 21080, 65535"
"0x101","0x3","0","Goku (Super Saiyan 4 Limit Breaker) - Whis Symbol Gi","2570, 2571, 5, 16, 7570, 7571, 10000, 21080, 65535"
"0x101","0x2","0","Goku (Super Saiyan 4 Limit Breaker) - Time Patroller Gi 2","2570, 2571, 20, 2093, 7570, 7571, 10101, 21080, 65535"
"0x101","0x1","0","Goku (Super Saiyan 4 Limit Breaker) - Uniform","2570, 2571, 20, 2093, 7570, 7571, 10101, 21080, 65535"
"0x102","0x1","0","Vegeta (Super Saiyan 4 Limit Breaker) - Street Clothes","160, 2571, 2580, 2093, 7580, 7581, 10101, 21081, 65535"
"0x102","0x0","0","Vegeta (Super Saiyan 4 Limit Breaker) - Time Patroller Battle Armor","160, 2571, 2580, 2093, 7580, 7581, 10101, 21081, 65535"
"0x102","0x2","0","Vegeta (Super Saiyan 4 Limit Breaker) - Whis Symbol Battle Armor","810, 2571, 2580, 2093, 7580, 7581, 10160, 21081, 65535"
"0x103","0x0","0","Super Pikkon - Super Pikkon's Garb","1130, 1131, 2590, 593, 7590, 7591, 12590, 21083, 65535"
"0x104","0x0","0","Gogeta (Super Saiyan Blue) - Metamoran Clothes 1","2601, 2602, 2600, 593, 7600, 5800, 12600, 21080, 65535"
"0x104","0x1","0","Gogeta (Super Saiyan Blue) - Metamoran Clothes 2","81, 2602, 1200, 593, 7600, 5800, 10510, 21080, 65535"
"0x104","0x2","0","Gogeta (Super Saiyan Blue) - Metamoran Clothes 3","2601, 1201, 2600, 593, 7600, 5800, 10000, 21080, 65535"
"0x105","0x0","0","Golden Metal Cooler - Golden Form 1","850, 840, 841, 2610, 7610, 5013, 10840, 21084, 65535"
"0x105","0x1","0","Golden Metal Cooler - Golden Form 2","247, 840, 841, 2610, 7610, 5013, 10840, 21084, 65535"
"0x106","0x0","0","Super Buu (Gotenks Absorbed) - Gotenks Absorbed 1","383, 1441, 1440, 593, 7620, 5090, 10380, 21080, 65535"
"0x106","0x0","1","Super Buu (Gotenks Absorbed) - Gotenks Absorbed 2","380, 370, 1440, 593, 7620, 5360, 10370, 21080, 65535"
"0x107","0x0","0","Majin Android 21 - Gi","2630, 2631, 2633, 2632, 6110, 7630, 12630, 21110, 65535"
"0x107","0x1","0","Majin Android 21 - Gi (Halloween)","1110, 2631, 1112, 2632, 6110, 7640, 12630, 21110, 65535"
"0x107","0x2","0","Majin Android 21 - Swimsuit 1","1110, 2631, 1112, 2632, 6110, 7640, 12630, 21110, 65535"
"0x107","0x3","0","Majin Android 21 - Swimsuit 2","1110, 2631, 1112, 2632, 6110, 7640, 12630, 21110, 65535"
"0x108","0x1","0","Majin Android 21 (Good) - Gi (Christmas)","1110, 2640, 1112, 1111, 6110, 7640, 12640, 21110, 65535"
"0x108","0x0","0","Majin Android 21 (Good) - Gi","1110, 2640, 1112, 1111, 6110, 7640, 12640, 21110, 65535"
"0x109","0x0","0","Majin Android 21 (Evil) - Gi","2630, 2631, 1112, 2632, 6110, 7650, 12630, 21110, 65535"
"0x10a","0x0","0","Kane - Venoms Clothing","2661, 2663, 2662, 2660, 7660, 6320, 10130, 21080, 65535"
"0x10b","0x0","0","Galena - Venoms Clothing","2673, 2671, 2670, 2672, 7670, 65535, 10331, 20630, 65535"
"0x10b","0x1","0","Angela - Human Disguise","2673, 2671, 2670, 2672, 7670, 65535, 10331, 20630, 65535"
"0x10c","0x0","0","Super Android 13 - Android Clothes","2682, 2680, 2681, 599, 7680, 5011, 10130, 21082, 65535"
"0x10d","0x0","0","Fasha - Battle Armor 1","2691, 2690, 12, 599, 7690, 5050, 10160, 21081, 65535"
"0x10d","0x1","0","Fasha - Battle Armor 2","2691, 2690, 52, 599, 7690, 5013, 10331, 21081, 25007"
"0x10d","0x2","0","Fasha - Battle Armor 3","2691, 2690, 12, 599, 7690, 5050, 10160, 21081, 25007"
"0x10d","0x3","0","Fasha - Battle Armor 4","2691, 2690, 12, 599, 7690, 5050, 10000, 21081, 65535"
"0x10e","0x0","0","Super Buu (Piccolo Absorbed) - Piccolo Absorbed","97, 164, 93, 599, 7700, 5013, 10370, 21081, 65535"
"0x10f","0x0","0","Mecha Frieza - Cybernetic Enhancement","240, 247, 246, 593, 7710, 5013, 10240, 21084, 65535"
"0x110","0x1","0","Super Janemba (Dark) - Dark Dragon Ball","2720, 883, 2721, 532, 7720, 5880, 10370, 21083, 65535"
"0x110","0x0","0","Super Janemba (Dark) - Janemba (Dark)","2720, 883, 2721, 532, 7720, 5880, 10370, 21083, 65535"
"0x111","0x0","0","Majin Android 21 (Dark) - Dark Janemba Absorbed","2630, 2631, 1111, 2632, 7730, 6110, 12730, 21110, 65535"
"0x111","0x1","0","Majin Android 21 (Dark) - Dark Dragon Ball","2630, 2631, 1111, 2632, 7730, 6110, 12730, 21110, 65535"
"0x112","0x0","0","Zangya - Galactic Warrior's Clothes","2740, 2742, 1401, 2741, 7740, 5270, 10340, 21082, 65535"
"0x113","0x0","0","Demon God Demigra - Demon God Clothes","530, 531, 534, 532, 5532, 65535, 65535, 65535, 65535"
"0x114","0x0","0","Mira (Towa Absorbed) - Towa Absorbed","1250, 1251, 1257, 1252, 65535, 65535, 10130, 21192, 65535"
"0x115","0x0","0","Fused Zamasu (Half-Corrupted) - Supreme Kai's Clothes (Black)","1430, 1431, 1432, 1433, 65535, 65535, 11430, 65535, 65535"
"0x116","0x0","0","Syn Shenron - Syn Shenron","2780, 501, 231, 599, 7780, 5153, 10130, 21082, 65535"
"0x117","0x0","0","Uub (GT) - Uub's Clothes","597, 1101, 1102, 593, 7790, 5000, 11100, 21084, 65535"
"0x117","0x1","0","Uub (GT) - Turtle Gi","0, 594, 1102, 593, 7790, 5000, 10000, 21084, 65535"
"0x117","0x2","0","Uub (GT) - Kid Outfit","596, 164, 32, 599, 7790, 5270, 10001, 21088, 65535"
"0x118","0x0","0","Cellin - Failed Form","0, 108, 311, 599, 5100, 5050, 10342, 21081, 65535"
"0x119","0x1","0","Salza - Battle Armor 2","2811, 595, 211, 2810, 7810, 5210, 10210, 21081, 65535"
"0x119","0x0","0","Salza - Battle Armor 1","2811, 164, 211, 2810, 7810, 5050, 10210, 21081, 65535"
"0x11a","0x0","0","Bojack (Full Power) - Galactic Warrior's Clothes","2820, 1400, 2821, 593, 7822, 7820, 12820, 21082, 65535"
"0x11b","0x1","0","Android 18 (GT) - Casual Clothes 2","2831, 2830, 300, 599, 7830, 5011, 10331, 21081, 65535"
"0x11b","0x0","0","Android 18 (GT) - Casual Clothes 1","2831, 2830, 300, 593, 7830, 5013, 10300, 21081, 65535"
"0x11c","0x0","0","Dr. Wheelo - Cyborg Exoskeleton","2840, 863, 597, 1152, 7840, 65535, 12840, 21082, 65535"
"0x11d","0x1","0","Cui - Battle Armor 2","2850, 595, 2851, 2852, 7850, 5013, 10181, 21080, 65535"
"0x11d","0x2","0","Cui - Battle Armor 3","2850, 595, 2851, 2852, 7850, 5050, 10101, 21080, 65535"
"0x11d","0x0","0","Cui - Battle Armor 1","2850, 596, 2851, 593, 7850, 5013, 10101, 21080, 65535"
"0x11f","0x0","0","Kale - Kale's Clothes","2870, 164, 595, 2871, 7870, 65535, 10341, 21180, 65535"
"0x120","0x0","0","Kale (Super Saiyan) (Berserk) - Kale's Clothes","1180, 2880, 1554, 593, 7880, 5402, 11520, 21180, 65535"
"0x121","0x0","0","Trunks (Super Saiyan Rage) - Capsule Corp. Clothes","160, 2890, 123, 593, 7890, 6321, 10101, 21081, 65535"
"0x126","0x0","0","Goku (Sage Mode) - Sage Poncho","0, 2, 3, 2940, 7940, 5000, 10000, 21082, 65535"
"0x127","0x1","0","Papayaman - Papayaman Suit 2","1100, 1102, 0, 599, 7790, 5000, 11100, 21084, 65535"
"0x127","0x0","0","Papayaman - Papayaman Suit 1","1100, 1101, 0, 593, 6100, 5000, 11100, 21084, 65535"
"0x12d","0x0","1","Duplicate Vegeta - Duplicated Battle Armor 2","3010, 3011, 161, 599, 8020, 5161, 10130, 21080, 25160"
"0x12d","0x0","0","Duplicate Vegeta - Duplicated Battle Armor 1","3010, 3020, 160, 598, 8020, 5810, 10160, 21081, 65535"
"0x12e","0x0","0","Duplicate Vegeta (Super Saiyan Blue) - Duplicated Battle Armor","3021, 3020, 160, 599, 8020, 5810, 10101, 21081, 65535"
"0x9f","0x0","0","Frieza (Second Form) - Second Form 1","240, 243, 231, 592, 5131, 5850, 10130, 21084, 26610"
"0x9f","0x1","1","Frieza (Second Form) - Second Form 2","240, 596, 231, 592, 6211, 5241, 10130, 21084, 65535"
"0xa0","0x0","0","Frieza (Third Form) - Third Form 1","247, 596, 246, 16, 5241, 5242, 10130, 21084, 26610"
"0xa0","0x1","0","Frieza (Third Form) - Third Form 2","247, 596, 22, 16, 5241, 5270, 10130, 21084, 65535"
"0xa3","0x0","0","Goku (Yardrat) - Yardrat Clothes","0, 595, 1610, 593, 6610, 5800, 10160, 21080, 25007"
"0xa4","0x0","0","Zarbon (True Form) - Battle Suit","90, 164, 596, 592, 6220, 5151, 11220, 21080, 26611"
"0xa2","0x1","0","Piccolo (Fused with Nail) - Demon Clothes 1","90, 92, 96, 1240, 5013, 5092, 10091, 21083, 65535"
"0xa2","0x1","1","Piccolo (Fused with Nail) - Demon Clothes 2","90, 95, 1212, 1240, 6240, 5090, 10090, 21083, 65535"
"0xa2","0x2","0","Piccolo (Fused with Nail) - Demon Clothes 3","597, 92, 94, 592, 5090, 65535, 10090, 21083, 65535"
"0xa2","0x3","0","Piccolo (Fused with Nail) - Postboy Clothes","597, 94, 97, 1240, 5092, 6240, 10090, 21083, 65535"
"0xa2","0x0","0","Piccolo (Fused with Nail) - Demon Clothes 4","90, 15, 590, 1240, 5011, 6240, 10091, 21083, 65535"
"0xa2","0x0","1","Piccolo (Fused with Nail) - Demon Clothes 5","63, 97, 90, 1240, 5090, 6240, 10090, 21083, 65535"
"0xa5","0x1","0","Goku (23rd World Tournament) - Turtle Hermit Gi","40, 41, 14, 32, 5000, 5340, 10340, 65535, 65535"
"0xa6","0x5","0","Goku - Battle Suit","0, 2, 115, 593, 5000, 65535, 10341, 21080, 25007"
"0xa6","0x64","0","Goku - Battle Suit","0, 3, 5, 593, 5000, 5800, 10000, 21080, 65535"
