"category","id","id2","code","display_name","race_lock","skill_type","pup_id","aura","partset","model"
"SuperSkills","2167","2167","B3Q","Rising Rage","0x0","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2170","2170","SG1","Big Bang Knuckle","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2171","2171","SG2","Wild Stinger","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2172","2172","G1C","Big Bang Knuckle","0x0","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2173","2173","G2C","Wild Stinger","0x0","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2180","2180","SR1","Crimson Edge","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2181","2181","SR2","Divine Spear","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2182","2182","R1C","Crimson Edge","0x0","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2183","2183","R2C","Divine Spear","0x0","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2210","2210","BMB","God of Destruction's Plaything","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2211","2211","RGT","God of Destruction's Poise","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2230","2230","NYD","Dragon Spark","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2231","2231","TZK","Soaring Rush","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2240","2240","LBA","Heat Wave","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2241","2241","DRI","Supreme Fury","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2250","2250","SMS","Force Edge","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2251","2251","AAT","Burning Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2260","2260","GTB","Gigantic Cross","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2270","2270","HLF","Dark Inscription","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2271","2271","KAF","Emperor's Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2280","2280","SBS","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2550","2550","DCH","Death Chaser","0xef","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2560","2560","BZC","Blazing Combo","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2561","2561","BZS","Blistering Sword","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2562","2562","BZF","Infernal Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2563","2563","BZH","Heat Burst","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2564","2564","KAG","Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2565","2565","BHA","Heat Burst","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2570","2570","DRG","Dragon Dance","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2571","2571","DFE","Enraged Dragon Fist","0xff","0x0","0x81","0xffff","65535","0xffff"
"SuperSkills","2580","2580","BBB","Burst Big Bang","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2590","2590","BSO","Blazing Zephyr","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2591","2591","FIC","Burning Shoot","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2592","2592","BLZ","Blazing Zephyr","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2600","2600","PDV","Hyper Drive","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2601","2601","GBL","Multiplex Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2602","2602","PUN","Rising Punisher","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2610","2610","RTH","Ruthless Swell","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2630","2630","ERB","Energy Release Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2631","2631","CNC","Connoisseur Cut","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2632","2632","MKH","Majin Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2633","2633","PHB","Photon Beam","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2640","2640","SAS","Solar Assault","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2660","2660","KTK","Venom Charge","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2661","2661","IGB","Ignition Bullet","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2662","2662","PHW","Phantom Wave","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2663","2663","PLB","Planetbreaker","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2670","2670","CTD","Cute Disaster","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2671","2671","DST","Desolate Storm","0xff","0x0","0x88","0xffff","65535","0xffff"
"SuperSkills","2672","2672","ENR","Venom Charge","0x0","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2673","2673","FBD","Forbidden Despair","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2680","2680","RVL","Abyss Revolver","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2681","2681","NUT","Deadly Counter","0x0","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2682","2682","SDB","S.S. Deadly Bomber","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2690","2690","EJB","Energy Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2691","2691","PWT","Power Trip","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2720","2720","VRW","Varuna's Wrath","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2721","2721","ROR","Pavana's Roar","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2740","2740","SBL","Shoot Blaster","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2741","2741","PSD","Psycho Dance","0xff","0x3","0x61a9","0xffff","65535","0xffff"
"SuperSkills","2742","2742","PST","Psycho Thread","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2780","2780","DSB","Dragon-Slaying Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2810","2810","SZP","Fighting Pose (Salza)","0xff","0x3","0xd","0xffff","65535","0xffff"
"SuperSkills","2811","2811","SFB","Scatter Finger Beam","0xef","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2820","2820","GRB","Grand Smasher","0x0","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2821","2821","GCT","Marauder Crush","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2830","2830","VNS","Violent Shot","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2831","2831","18G","Deadly Dance","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","2840","2840","PBA","Madness Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2850","2850","FLB","Flash Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2851","2851","FRZ","Cowardly Deception","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2852","2852","SLC","Sleep","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2870","2870","WVB","Wavering Blast","0xff","0x1","0x1a","0xffff","65535","0xffff"
"SuperSkills","2871","2871","KTR","Resist Charge","0xff","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","2880","2880","GIM","Gigantic Impact","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2890","2890","EBA","Explosive Burning Attack","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","2940","2940","KTG","Sage Charge","0x0","0x4","0xffff","0xffff","65535","0xffff"
"SuperSkills","3010","3010","CBK","Control Break","0xff","0x0","0xffff","0xffff","65535","0xffff"
"SuperSkills","3011","3011","GXB","Galaxy Breaker","0x0","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","3020","3020","IBL","Lucora Gun","0xff","0x1","0xffff","0xffff","65535","0xffff"
"SuperSkills","3021","3021","GAP","Gatling Punch","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5000","0","CKM","Super Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5001","1","SS1","Super Saiyan","0x42","0x2","0x1e","0xffff","100","0xffff"
"UltimateSkills","5002","2","SS2","Super Saiyan 2","0x42","0x2","0x1f","0xffff","101","0xffff"
"UltimateSkills","5003","3","SS3","Super Saiyan 3","0x42","0x2","0x20","0xffff","102","0xffff"
"UltimateSkills","5004","4","RYU","Dragon Fist","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5005","5","KOK","x4 Kaioken Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5006","6","20K","x20 Kaioken Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5007","7","BKY","Breaker Energy Wave","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5008","8","CKMV","DUAL Super Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5009","9","GOKS","Super Spirit Bomb (Festival)","0x0","0x1","0x1e","0xffff","100","0xffff"
"UltimateSkills","5010","10","SOS","Saiyan Spirit","0x42","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5011","11","CKB","Super Ki Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5012","12","DMB","Brave Heat","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5013","13","FLL","Full Power Energy Wave","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5014","14","SOSV","DUAL Brave Heat","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5015","15","FLT","Full Power Energy Wave","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5016","16","FLG","Full Power Energy Wave","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5020","20","KOC","x4 Kaioken Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5021","21","20C","x20 Kaioken Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5022","22","BKP","Breaker Energy Wave","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5023","23","RYUV","DUAL Dragon Fist","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5040","40","GKD","Super Spirit Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5041","41","GKQ","Super Spirit Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5042","42","GKC","Super Spirit Bomb","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5043","43","GKDV","DUAL Super Spirit Bomb","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5050","50","KIR","Full Power Energy Blast Volley","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5060","60","BMR","Explosive Assault","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5061","61","DGD","Unrelenting Barrage","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5062","62","BMRV","DUAL Explosive Assault","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5070","70","OYA","Father-Son Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5071","71","GHMS","Violet Flash (Festival)","0x0","0x0","0x1f","0xffff","101","0xffff"
"UltimateSkills","5072","72","GH1S","Violet Flash (Festival)","0xff","0x0","0x1f","0x43","101","0xffff"
"UltimateSkills","5080","80","ULT","Potential Unleashed","0x0","0x2","0x21","0xffff","102","0xffff"
"UltimateSkills","5081","81","ULA","Potential Awoken","0xff","0x2","0x64","0xffff","65535","0xffff"
"UltimateSkills","5082","82","CHMV","DUAL Super Kamehameha: Gohan (Adult)","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5083","83","EMK","Explosive Masenko","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5090","90","MKS","Special Beam Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5091","91","MHD","Hellzone Grenade","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5092","92","CBR","Reverse Mabakusenko","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5093","93","MKSV","DUAL Special Beam Cannon","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5100","100","KRZ","Chain Destructo-Disc Barrage","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5101","101","KKM","Scatter Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5102","102","KRZV","DUAL Chain Destructo-Disc Barrage","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5110","110","SKD","Spirit Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5112","112","SKDV","DUAL Spirit Ball","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5113","113","SKT","Spirit Ball","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5120","120","SKH","Neo Tri-Beam","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5121","121","SKHV","DUAL Neo Tri-Beam","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5130","130","RAD0","Weekend","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5131","131","RAD1","Vacation Delete","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5132","132","RADV","DUAL Weekend","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5140","140","JBK","Self-Destruct","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5142","142","JBR","Self-Destruct","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5150","150","BCN","Break Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5151","151","JST","Giant Storm","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5152","152","JSTV","DUAL Giant Storm","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5153","153","JSC","Giant Storm","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5160","160","VS1","Super Vegeta","0x42","0x2","0x22","0xffff","100","0xffff"
"UltimateSkills","5161","161","FNF","Final Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5162","162","VS2","Super Vegeta 2","0x42","0x2","0x23","0xffff","101","0xffff"
"UltimateSkills","5163","163","FEX","Final Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5164","164","FNFV","DUAL Final Flash","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5170","170","FSA","Final Shine Attack","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5171","171","FSAV","DUAL Final Shine Attack","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5180","180","KSB","Paralysis","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5190","190","BLH","Blue Hurricane","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5191","191","BLT","Blue Hurricane","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5200","200","UFB","Ultra Fighting Bomber","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5210","210","JES0","Crusher Volcano","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5220","220","BCG","Body Change","0xff","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5221","221","MKCV","DUAL Milky Cannon","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5222","222","BCQ","Body Change","0x0","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5230","230","SNV","Supernova","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5231","231","SNVV","DUAL Supernova","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5240","240","DBL","Death Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5241","241","DMT","Death Meteor","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5242","242","DDS","Double Death Slicer","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5243","243","LEP","Last Emperor","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5244","244","LAT","Last Emperor","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5260","260","HDA","Heat Dome Attack","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5261","261","SHN","Shining Blow","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5270","270","VRH","Victory Rush","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5271","271","VRG","Victory Rush","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5280","280","G171","Super Electric Strike","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5281","281","SDL","Dead End Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5282","282","G17V","DUAL Super Electric Strike","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5290","290","DJD","Shocking Death Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5301","301","RTZ","Dual Destructo-Disc","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5302","302","SDN","Dead End Rain","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5303","303","SDNV","DUAL Dead End Rain","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5310","310","KMH","Perfect Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5311","311","KMHV","DUAL Perfect Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5340","340","HVR","Justice Combination","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5341","341","HVRV","DUAL Justice Combination","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5350","350","BUL1","Innocence Breath","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5351","351","CKI","Cookie Beam","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5352","352","AGE","Angry Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5353","353","AGEV","DUAL Angry Explosion","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5360","360","ASR","Assault Rain","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5361","361","ASRV","DUAL Assault Rain","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5370","370","VSB","Super Vanishing Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5371","371","SVB","Teleporting Vanishing Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5380","380","SGK","Super Ghost Kamikaze Attack","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5381","381","SGKV","DUAL Super Ghost Kamikaze Attack","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5382","382","GKT","Super Ghost Kamikaze Attack","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5390","390","SPS","Spirit Sword","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5391","391","FLK","Final Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5392","392","FLKV","DUAL Final Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5400","400","GTM","Gigantic Meteor","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5401","401","GTMV","DUAL Gigantic Meteor","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5402","402","GTK","Gigantic Meteor","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5410","410","HKI","Sphere of Destruction","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5411","411","HKIV","DUAL Sphere of Destruction","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5420","420","PAN1","Maiden Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5421","421","PANV","DUAL Maiden Blast","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5440","440","OBM","Super Great Ape Beam","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5441","441","ORD","Gigantic Ki Blast","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5480","480","ICN","Ice Cannon","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5481","481","ICN","Ice Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5490","490","BSP","Burning Spin","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5491","491","BSP","Burning Spin","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5500","500","MEP","Minus Energy Power Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5501","501","MEPV","DUAL Minus Energy Power Ball","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5510","510","BBK","x100 Big Bang Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5511","511","BBKV","DUAL x100 Big Bang Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5520","520","QSS","The Savior Has Come","0xff","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5522","522","QSSV","DUAL The Savior Has Come","0xff","0x8","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5523","523","QSRV","DUAL The Savior Has Come","0xff","0x8","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5530","530","EVL","Villainous Mode","0x0","0x2","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5531","531","BKS","Baked Sphere","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5532","532","ENJ","Energy Jet","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5533","533","EVS1","Villainous Mode (Super Saiyan)","0x0","0x2","0xffff","0xffff","100","0xffff"
"UltimateSkills","5534","534","EVS2","Villainous Mode (Super Saiyan 2)","0x0","0x2","0xffff","0xffff","101","0xffff"
"UltimateSkills","5535","535","EJR","Energy Jet","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5540","540","BRG","Boiling Burg","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5620","620","HKD","Serious Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5630","630","KLZ","Energy Zone","0x0","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5631","631","KLA","Energy Zone","0xff","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5632","632","KLR","Energy Zone","0xff","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5635","635","KLM","Energy Zone","0x0","0x4","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5640","640","NRV","Nirvana Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5650","650","KKK","Symphonic Destruction","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5651","651","KKKV","DUAL Symphonic Destruction","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5670","670","SEC","Super Elite Combo","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5671","671","SHC","Super Elite Combo","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5672","672","SECV","DUAL Super Elite Combo","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5690","690","GBF","Gamma Burst Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5691","691","GBB","Gamma Burst Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5692","692","UGC","Ultra Galick Gun","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5730","730","QSR","The Savior Has Come","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5750","750","BYE","Zetsumei Bullet","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5800","800","SKM","Warp Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5801","801","SKMV","DUAL Warp Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5810","810","SGL","Super Galick Gun","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5811","811","SGT","Super Galick Gun","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5812","812","SGG","Super Galick Gun","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5813","813","SGP","Super Galick Gun","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5820","820","EDB","Emperor's Death Beam","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5821","821","EDA","Emperor's Death Beam","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5830","830","HZF","Hell Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5831","831","HZFV","DUAL Hell Flash","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5832","832","HZC","Hell Flash","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5850","850","SPN","Supernova (Cooler)","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5851","851","SPNV","DUAL Supernova (Cooler)","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5860","860","FKM","One-Handed Kamehameha mk.II","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5861","861","SSF","Future Super Saiyan","0x42","0x2","0xffff","0xffff","100","0xffff"
"UltimateSkills","5862","862","FKL","One-Handed Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5863","863","OYF","Father-Son Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5864","864","FKMV","DUAL One-Handed Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5870","870","MTB","Meteor Burst","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5871","871","MTBV","DUAL Meteor Burst","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5872","872","MTC","Meteor Burst","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5880","880","NDL","Dimension Ray","0xff","0x1","0xffff","0xffff","65535","0xffff"
